code_module,code_presentation,id_student,landmark_day,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,total_click_25,active_days_25,distinct_resources_25,no_vle_activity_25,n_opportunity_25,n_submitted_25,n_missing_25,submission_rate_25,avg_score_25,avg_submit_delay_25,no_assessment_opportunity_25,eligible_at_25,target_churn_after_25,final_result,date_unregistration,cohort_status_25
BBB,2014B,627550,25,F,London Region,No Formal quals,0-10%,0-35,N,0,60,-73.0,82.0,13.0,20.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,627613,25,M,North Western Region,Lower Than A Level,90-100%,0-35,N,0,60,-32.0,81.0,11.0,13.0,0.0,1.0,1.0,0.0,1.0,65.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,627647,25,F,South East Region,A Level or Equivalent,50-60%,0-35,N,0,120,-52.0,696.0,19.0,30.0,0.0,1.0,1.0,0.0,1.0,80.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,627659,25,F,Wales,A Level or Equivalent,40-50%,0-35,N,0,60,-31.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,56.0,1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,627680,25,F,East Anglian Region,Lower Than A Level,70-80%,35-55,Y,0,60,-64.0,29.0,2.0,10.0,0.0,1.0,1.0,0.0,1.0,40.0,-2.0,0.0,1,1.0,Withdrawn,100.0,model_eligible
BBB,2014B,627685,25,F,London Region,A Level or Equivalent,20-30%,0-35,N,0,60,-29.0,77.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,74.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,627777,25,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,N,0,60,-24.0,224.0,14.0,22.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,627948,25,F,London Region,A Level or Equivalent,0-10%,0-35,N,0,60,-52.0,77.0,6.0,8.0,0.0,1.0,1.0,0.0,1.0,65.0,-6.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628006,25,F,North Region,A Level or Equivalent,Unknown,0-35,N,0,60,-32.0,1141.0,22.0,36.0,0.0,1.0,1.0,0.0,1.0,67.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628119,25,F,Ireland,A Level or Equivalent,60-70%,35-55,N,0,60,-22.0,401.0,15.0,18.0,0.0,1.0,1.0,0.0,1.0,73.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628176,25,F,Scotland,HE Qualification,40-50%,35-55,N,0,60,-71.0,179.0,10.0,14.0,0.0,1.0,1.0,0.0,1.0,42.0,-17.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628178,25,F,Scotland,HE Qualification,60-70%,35-55,N,0,60,-71.0,348.0,12.0,15.0,0.0,1.0,1.0,0.0,1.0,82.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628180,25,F,Scotland,A Level or Equivalent,20-30%,35-55,N,0,60,-71.0,204.0,8.0,27.0,0.0,1.0,1.0,0.0,1.0,76.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628181,25,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,N,0,60,-51.0,523.0,20.0,16.0,0.0,1.0,1.0,0.0,1.0,66.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628183,25,F,Scotland,A Level or Equivalent,70-80%,35-55,N,0,60,-71.0,60.0,5.0,5.0,0.0,1.0,1.0,0.0,1.0,71.0,-3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628190,25,F,Scotland,Lower Than A Level,60-70%,35-55,N,0,60,-71.0,94.0,6.0,7.0,0.0,1.0,1.0,0.0,1.0,84.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628287,25,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,N,0,60,-71.0,212.0,14.0,35.0,0.0,1.0,1.0,0.0,1.0,51.0,-12.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628301,25,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,N,0,60,-29.0,198.0,11.0,17.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628328,25,F,Wales,Lower Than A Level,60-70%,0-35,N,0,60,-72.0,75.0,3.0,9.0,0.0,1.0,1.0,0.0,1.0,84.0,-10.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628329,25,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,0,60,-31.0,12.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,48.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628379,25,F,South Region,Lower Than A Level,20-30%,35-55,N,0,60,-61.0,298.0,15.0,25.0,0.0,1.0,1.0,0.0,1.0,65.0,-4.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628389,25,F,East Anglian Region,HE Qualification,90-100%,0-35,N,0,60,-32.0,203.0,8.0,22.0,0.0,1.0,1.0,0.0,1.0,69.0,0.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628402,25,F,South East Region,A Level or Equivalent,30-40%,0-35,N,0,60,-72.0,45.0,3.0,11.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,152.0,model_eligible
BBB,2014B,628411,25,F,West Midlands Region,HE Qualification,10-20,0-35,N,0,120,-51.0,19.0,5.0,11.0,0.0,1.0,1.0,0.0,1.0,81.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628423,25,F,Wales,A Level or Equivalent,70-80%,0-35,N,0,60,-61.0,35.0,4.0,13.0,0.0,1.0,1.0,0.0,1.0,61.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628442,25,F,East Midlands Region,Lower Than A Level,20-30%,0-35,N,0,60,-72.0,14.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,50.0,-7.0,0.0,1,1.0,Withdrawn,117.0,model_eligible
BBB,2014B,628511,25,F,North Western Region,A Level or Equivalent,20-30%,0-35,N,0,60,-71.0,111.0,6.0,20.0,0.0,1.0,1.0,0.0,1.0,40.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628516,25,M,Scotland,Lower Than A Level,20-30%,35-55,N,0,60,-71.0,76.0,5.0,9.0,0.0,1.0,1.0,0.0,1.0,73.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628525,25,F,London Region,Lower Than A Level,20-30%,0-35,N,0,60,-71.0,10.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,74.0,12.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628580,25,F,North Western Region,HE Qualification,0-10%,0-35,Y,0,120,-11.0,71.0,5.0,10.0,0.0,1.0,1.0,0.0,1.0,82.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628586,25,F,London Region,No Formal quals,50-60%,35-55,N,0,120,-29.0,27.0,4.0,9.0,0.0,1.0,1.0,0.0,1.0,85.0,7.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628616,25,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,N,0,60,-51.0,39.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,72.0,-8.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,628635,25,F,Scotland,Lower Than A Level,70-80%,0-35,N,0,60,-29.0,157.0,13.0,20.0,0.0,1.0,1.0,0.0,1.0,68.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628655,25,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,-64.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,72.0,1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628751,25,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,60,-61.0,86.0,9.0,10.0,0.0,1.0,1.0,0.0,1.0,75.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628827,25,F,North Western Region,A Level or Equivalent,30-40%,0-35,Y,0,60,-32.0,43.0,4.0,7.0,0.0,1.0,1.0,0.0,1.0,74.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628903,25,F,East Midlands Region,Lower Than A Level,10-20,0-35,N,0,120,-67.0,87.0,5.0,15.0,0.0,1.0,1.0,0.0,1.0,56.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,628941,25,M,Scotland,Lower Than A Level,70-80%,35-55,N,0,60,-46.0,10.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,71.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628954,25,F,South Region,Lower Than A Level,90-100%,0-35,N,0,60,-19.0,19.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,72.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,628970,25,F,London Region,Lower Than A Level,10-20,0-35,N,0,60,-51.0,47.0,7.0,16.0,0.0,1.0,1.0,0.0,1.0,57.0,12.0,0.0,1,1.0,Withdrawn,44.0,model_eligible
BBB,2014B,628982,25,F,Wales,HE Qualification,0-10%,0-35,N,0,60,-30.0,79.0,8.0,9.0,0.0,1.0,1.0,0.0,1.0,72.0,-4.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629026,25,F,Scotland,HE Qualification,10-20,0-35,N,0,60,-29.0,135.0,14.0,19.0,0.0,1.0,1.0,0.0,1.0,74.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629037,25,F,Scotland,HE Qualification,40-50%,35-55,N,0,60,-59.0,127.0,10.0,22.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629040,25,F,South Region,A Level or Equivalent,80-90%,0-35,N,0,60,-67.0,157.0,8.0,13.0,0.0,1.0,1.0,0.0,1.0,67.0,-6.0,0.0,1,1.0,Withdrawn,158.0,model_eligible
BBB,2014B,629044,25,F,London Region,A Level or Equivalent,20-30%,0-35,N,0,60,-53.0,132.0,8.0,17.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629060,25,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,N,0,60,-66.0,8.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,52.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629088,25,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,-32.0,75.0,7.0,15.0,0.0,1.0,1.0,0.0,1.0,64.0,-1.0,0.0,1,1.0,Withdrawn,47.0,model_eligible
BBB,2014B,629094,25,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,N,0,60,-66.0,35.0,6.0,5.0,0.0,1.0,1.0,0.0,1.0,71.0,-3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629103,25,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,0,60,-54.0,87.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,73.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629159,25,F,Scotland,Lower Than A Level,0-10%,0-35,N,0,60,-50.0,86.0,9.0,6.0,0.0,1.0,1.0,0.0,1.0,59.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629240,25,F,South Region,Lower Than A Level,90-100%,0-35,N,0,60,-29.0,130.0,11.0,24.0,0.0,1.0,1.0,0.0,1.0,40.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629274,25,F,South East Region,A Level or Equivalent,80-90%,0-35,N,0,60,-43.0,10.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,83.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629424,25,F,Wales,Lower Than A Level,40-50%,0-35,N,0,60,-29.0,844.0,22.0,13.0,0.0,1.0,1.0,0.0,1.0,61.0,-10.0,0.0,1,1.0,Withdrawn,171.0,model_eligible
BBB,2014B,629461,25,F,Scotland,A Level or Equivalent,0-10%,35-55,N,0,60,-58.0,156.0,11.0,22.0,0.0,1.0,1.0,0.0,1.0,46.0,7.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629490,25,F,Scotland,Lower Than A Level,0-10%,0-35,N,0,60,-58.0,273.0,13.0,20.0,0.0,1.0,1.0,0.0,1.0,74.0,-1.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629504,25,M,Wales,Lower Than A Level,0-10%,0-35,N,0,60,-64.0,138.0,12.0,16.0,0.0,1.0,1.0,0.0,1.0,87.0,-7.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629505,25,M,Wales,HE Qualification,30-40%,35-55,N,0,60,-64.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,54.0,model_eligible
BBB,2014B,629507,25,F,Wales,A Level or Equivalent,40-50%,0-35,N,0,60,-64.0,38.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,60.0,-6.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629554,25,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,60,-24.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,67.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629619,25,F,South Region,A Level or Equivalent,70-80%,0-35,N,0,60,-52.0,116.0,8.0,13.0,0.0,1.0,1.0,0.0,1.0,88.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629835,25,M,Wales,Lower Than A Level,60-70%,0-35,N,0,60,-17.0,109.0,6.0,11.0,0.0,1.0,1.0,0.0,1.0,67.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629870,25,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,60,-36.0,54.0,4.0,15.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629886,25,F,Scotland,Lower Than A Level,40-50%,35-55,N,0,60,-43.0,479.0,16.0,33.0,0.0,1.0,1.0,0.0,1.0,56.0,-9.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,629891,25,F,South West Region,A Level or Equivalent,30-40%,0-35,N,0,60,-52.0,150.0,15.0,13.0,0.0,1.0,1.0,0.0,1.0,75.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,629923,25,F,East Anglian Region,Lower Than A Level,0-10%,0-35,N,0,60,-60.0,89.0,9.0,16.0,0.0,1.0,1.0,0.0,1.0,65.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,629976,25,F,Scotland,HE Qualification,0-10%,0-35,N,0,60,-52.0,76.0,4.0,19.0,0.0,1.0,1.0,0.0,1.0,65.0,-1.0,0.0,1,1.0,Withdrawn,127.0,model_eligible
BBB,2014B,630028,25,F,London Region,A Level or Equivalent,10-20,35-55,N,0,120,-59.0,57.0,9.0,19.0,0.0,1.0,1.0,0.0,1.0,61.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630029,25,M,London Region,HE Qualification,20-30%,0-35,N,0,120,-59.0,45.0,6.0,9.0,0.0,1.0,1.0,0.0,1.0,76.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630030,25,F,West Midlands Region,Lower Than A Level,10-20,0-35,N,0,120,-59.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,65.0,5.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630052,25,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,0,60,-59.0,29.0,5.0,11.0,0.0,1.0,1.0,0.0,1.0,87.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,630053,25,F,East Midlands Region,Lower Than A Level,30-40%,0-35,N,0,60,-59.0,67.0,13.0,17.0,0.0,1.0,1.0,0.0,1.0,73.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630090,25,F,Wales,Lower Than A Level,60-70%,0-35,Y,0,60,-19.0,513.0,17.0,16.0,0.0,1.0,1.0,0.0,1.0,62.0,-2.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630147,25,F,Scotland,Lower Than A Level,0-10%,35-55,N,0,60,-32.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630260,25,M,South East Region,Lower Than A Level,70-80%,0-35,N,0,60,-31.0,21.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,68.0,-2.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630315,25,F,Wales,No Formal quals,30-40%,35-55,N,0,60,-18.0,209.0,13.0,23.0,0.0,1.0,1.0,0.0,1.0,69.0,-7.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630333,25,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,60,-36.0,85.0,6.0,19.0,0.0,1.0,1.0,0.0,1.0,73.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630345,25,F,South West Region,Lower Than A Level,30-40%,0-35,Y,0,60,-57.0,66.0,4.0,14.0,0.0,1.0,1.0,0.0,1.0,58.0,-2.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630372,25,F,Scotland,A Level or Equivalent,60-70%,35-55,N,0,60,-51.0,10.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,72.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630393,25,F,Scotland,HE Qualification,50-60%,35-55,N,0,60,-52.0,150.0,11.0,12.0,0.0,1.0,1.0,0.0,1.0,73.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,630415,25,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,0,60,-51.0,359.0,21.0,26.0,0.0,1.0,1.0,0.0,1.0,61.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630443,25,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,Y,0,120,-57.0,62.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630451,25,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,0,60,-52.0,170.0,16.0,9.0,0.0,1.0,1.0,0.0,1.0,77.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,630476,25,F,North Western Region,Lower Than A Level,0-10%,35-55,Y,0,60,-51.0,22.0,4.0,9.0,0.0,1.0,1.0,0.0,1.0,46.0,-5.0,0.0,1,1.0,Withdrawn,73.0,model_eligible
BBB,2014B,630497,25,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,0,60,-29.0,64.0,4.0,14.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630549,25,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,N,0,60,-51.0,38.0,4.0,13.0,0.0,1.0,1.0,0.0,1.0,67.0,-3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630561,25,F,South West Region,A Level or Equivalent,90-100%,0-35,N,0,60,-29.0,408.0,12.0,18.0,0.0,1.0,1.0,0.0,1.0,77.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630586,25,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,Y,0,60,-52.0,8.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630608,25,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,N,0,120,-52.0,627.0,23.0,18.0,0.0,1.0,1.0,0.0,1.0,77.0,-4.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630718,25,F,West Midlands Region,Lower Than A Level,10-20,0-35,N,0,60,-52.0,404.0,23.0,15.0,0.0,1.0,1.0,0.0,1.0,90.0,-4.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630736,25,F,West Midlands Region,Lower Than A Level,40-50%,0-35,N,0,60,-52.0,81.0,6.0,12.0,0.0,1.0,1.0,0.0,1.0,68.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630763,25,F,South East Region,Lower Than A Level,70-80%,0-35,N,0,60,-51.0,33.0,6.0,10.0,0.0,1.0,1.0,0.0,1.0,47.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630778,25,F,Wales,A Level or Equivalent,90-100%,35-55,N,0,60,-24.0,26.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,54.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630794,25,F,Scotland,Lower Than A Level,0-10%,35-55,N,0,60,-52.0,278.0,17.0,24.0,0.0,1.0,1.0,0.0,1.0,66.0,6.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630823,25,F,Scotland,A Level or Equivalent,60-70%,0-35,N,0,60,-43.0,342.0,13.0,13.0,0.0,1.0,1.0,0.0,1.0,81.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630833,25,F,West Midlands Region,Lower Than A Level,50-60%,0-35,N,0,60,-41.0,55.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,630876,25,F,Scotland,Lower Than A Level,70-80%,35-55,N,0,60,-35.0,296.0,19.0,18.0,0.0,1.0,1.0,0.0,1.0,78.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630944,25,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,11.0,76.0,4.0,20.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,630999,25,F,South West Region,A Level or Equivalent,90-100%,0-35,N,0,120,-52.0,28.0,5.0,8.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,0.0,1,1.0,Withdrawn,69.0,model_eligible
BBB,2014B,631031,25,F,Scotland,HE Qualification,30-40%,35-55,N,0,60,-31.0,127.0,12.0,19.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,1.0,Withdrawn,80.0,model_eligible
BBB,2014B,631081,25,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,-34.0,225.0,9.0,30.0,0.0,1.0,1.0,0.0,1.0,90.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631086,25,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,0,120,-43.0,68.0,7.0,8.0,0.0,1.0,1.0,0.0,1.0,75.0,-3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631108,25,F,South East Region,Lower Than A Level,90-100%,35-55,N,0,60,-36.0,204.0,8.0,23.0,0.0,1.0,1.0,0.0,1.0,91.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631109,25,F,East Anglian Region,No Formal quals,30-40%,0-35,N,0,60,-52.0,539.0,16.0,22.0,0.0,1.0,1.0,0.0,1.0,82.0,-4.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631132,25,F,East Midlands Region,Lower Than A Level,10-20,0-35,Y,0,60,-52.0,75.0,7.0,16.0,0.0,1.0,1.0,0.0,1.0,71.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631225,25,M,South East Region,A Level or Equivalent,70-80%,0-35,N,0,60,-20.0,186.0,11.0,20.0,0.0,1.0,1.0,0.0,1.0,67.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631341,25,F,West Midlands Region,A Level or Equivalent,10-20,0-35,N,0,60,-29.0,27.0,2.0,9.0,0.0,1.0,1.0,0.0,1.0,55.0,3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631354,25,F,South West Region,A Level or Equivalent,10-20,0-35,N,0,120,-50.0,74.0,4.0,13.0,0.0,1.0,1.0,0.0,1.0,73.0,-3.0,0.0,1,1.0,Withdrawn,132.0,model_eligible
BBB,2014B,631384,25,F,East Midlands Region,No Formal quals,20-30%,0-35,N,0,60,-24.0,37.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,73.0,-3.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631422,25,F,Scotland,Lower Than A Level,70-80%,35-55,N,0,60,-36.0,73.0,8.0,30.0,0.0,1.0,1.0,0.0,1.0,64.0,-1.0,0.0,1,1.0,Withdrawn,170.0,model_eligible
BBB,2014B,631441,25,F,North Western Region,Lower Than A Level,60-70%,35-55,N,0,60,-27.0,455.0,15.0,21.0,0.0,1.0,1.0,0.0,1.0,88.0,0.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,631442,25,M,South Region,Lower Than A Level,20-30%,0-35,Y,0,60,-46.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,88.0,3.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631444,25,F,Wales,A Level or Equivalent,20-30%,0-35,N,0,60,-50.0,20.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,71.0,-2.0,0.0,1,1.0,Withdrawn,53.0,model_eligible
BBB,2014B,631445,25,F,Wales,Lower Than A Level,30-40%,35-55,N,0,60,-50.0,58.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,51.0,-7.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631492,25,F,South East Region,HE Qualification,10-20,0-35,N,0,120,-46.0,92.0,8.0,15.0,0.0,1.0,1.0,0.0,1.0,58.0,-2.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631515,25,F,South Region,A Level or Equivalent,30-40%,35-55,N,0,60,-27.0,555.0,23.0,31.0,0.0,1.0,1.0,0.0,1.0,80.0,-7.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631530,25,F,East Midlands Region,Lower Than A Level,0-10%,0-35,N,0,60,-30.0,42.0,10.0,5.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631561,25,F,West Midlands Region,A Level or Equivalent,10-20,0-35,Y,0,60,-46.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,75.0,-1.0,0.0,1,1.0,Withdrawn,214.0,model_eligible
BBB,2014B,631563,25,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,Y,0,120,-46.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,66.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631610,25,F,East Midlands Region,A Level or Equivalent,0-10%,35-55,N,0,60,-30.0,85.0,5.0,16.0,0.0,1.0,1.0,0.0,1.0,67.0,4.0,0.0,1,1.0,Withdrawn,100.0,model_eligible
BBB,2014B,631613,25,F,London Region,Lower Than A Level,40-50%,35-55,N,0,60,-35.0,37.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0,-1.0,0.0,1,0.0,Pass,,model_eligible
BBB,2014B,631650,25,M,South East Region,A Level or Equivalent,30-40%,35-55,N,0,60,-30.0,281.0,14.0,33.0,0.0,1.0,1.0,0.0,1.0,76.0,0.0,0.0,1,0.0,Fail,,model_eligible
BBB,2014B,631679,25,F,Wales,HE Qualification,30-40%,35-55,N,0,120,-46.0,120.0,14.0,18.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
BBB,2014B,631724,25,F,South Region,A Level or Equivalent,70-80%,0-35,N,0,60,-35.0,337.0,11.0,19.0,0.0,1.0,1.0,0.0,1.0,92.0,-1.0,0.0,1,0.0,Pass,,model_eligible
